Rank,Player,REC,TGT,RecYDS,Y/R,LG,20+,RecTD,ATT,RushYDS,RushTD,FL,G,FPTS,FPTS/G,ROST,Season
77,Stephen Anderson (ARI),8,11,106,13.3,23,1,0,0,0,0,0,16,14.6,0.9,0.0%,2020
106,Stephen Anderson (ARI),3,7,9,3,6,0,0,0,0,0,0,9,2.4,0.3,0.0%,2022
151,Stephen Anderson (ARI),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2019
78,Stephen Carlson (FA),5,7,51,10.2,21,1,1,0,0,0,0,9,13.6,1.5,0.0%,2019
100,Stephen Carlson (FA),1,2,11,11,11,0,0,0,0,0,0,16,3.6,0.2,0.0%,2020
94,Stephen Sullivan (CAR),2,6,46,23,33,2,0,0,0,0,0,8,5.6,0.7,0.0%,2022
140,Stephen Sullivan (CAR),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2020
124,Stephen Sullivan (CAR),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0%,2021
101,Stone Smartt (LAC),4,5,17,4.3,8,0,0,0,0,0,0,3,3.7,1.2,0.0%,2022
2,T.J. Hockenson (MIN),85,128,898,10.6,81,12,6,0,0,0,1,16,170.3,10.6,98.5%,2022
4,T.J. Hockenson (MIN),67,101,723,10.8,51,10,6,1,0,0,1,16,141.8,8.9,98.5%,2020
15,T.J. Hockenson (MIN),61,84,583,9.6,33,9,4,0,0,0,0,12,114.8,9.6,98.5%,2021
31,T.J. Hockenson (MIN),32,59,367,11.5,39,7,2,0,0,0,0,12,64.7,5.4,98.5%,2019
159,Tanner Conner (MIA),0,3,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2022
69,Tanner Hudson (CIN),10,15,132,13.2,27,1,0,0,0,0,0,6,18.2,3,0.1%,2022
94,Tanner Hudson (CIN),3,7,41,13.7,20,1,0,0,0,0,0,11,5.6,0.5,0.1%,2020
100,Tanner Hudson (CIN),2,5,26,13,14,0,0,0,0,0,0,9,3.6,0.4,0.1%,2019
5,Taysom Hill (NO),8,12,76,9.5,30,2,2,91,551,7,0,15,138.3,9.2,49.2%,2022
159,Taysom Hill (NO),19,22,234,12.3,45,8,6,27,156,1,0,16,0,0,49.2%,2019
154,Taysom Hill (NO),8,13,98,12.3,21,2,1,87,457,8,5,16,0,0,49.2%,2020
145,Taysom Hill (NO),4,6,52,13,15,0,0,70,374,5,0,12,0,0,49.2%,2021
77,Teagan Quitoriano (HOU),4,10,30,7.5,13,0,2,0,0,0,0,6,17,2.8,0.0%,2022
110,Temarrick Hemingway (FA),1,2,10,10,10,0,0,0,0,0,0,8,1.5,0.2,0.0%,2020
97,Tommy Hudson (FA),3,6,31,10.3,14,0,0,0,0,0,0,4,4.6,1.2,0.0%,2021
131,Tommy Stevens (FA),0,0,0,0,0,0,0,4,24,0,0,1,0,0,0.0%,2020
76,Tommy Sweeney (BUF),8,13,114,14.3,29,3,0,0,0,0,0,6,15.4,2.6,0.1%,2019
73,Tommy Sweeney (BUF),9,12,44,4.9,13,0,1,0,0,0,0,7,14.9,2.1,0.1%,2021
110,Tommy Sweeney (BUF),1,1,7,7,7,0,0,0,0,0,0,2,1.2,0.6,0.1%,2022
47,Tommy Tremble (CAR),20,35,180,9,30,2,1,3,11,1,0,15,43.1,2.9,0.3%,2021
42,Tommy Tremble (CAR),18,31,172,9.6,29,1,3,0,0,0,1,14,42.2,3,0.3%,2022
1,Travis Kelce (KC),105,145,"1,416",13.5,45,29,11,0,0,0,1,15,260.3,17.4,100.0%,2020
1,Travis Kelce (KC),104,145,"1,300",12.5,52,29,12,2,5,0,1,16,254.5,15.9,100.0%,2022
2,Travis Kelce (KC),92,134,"1,125",12.2,69,20,9,2,3,1,1,16,216.8,13.6,100.0%,2021
1,Travis Kelce (KC),97,136,"1,229",12.7,47,21,5,1,4,1,1,16,205.8,12.9,100.0%,2019
85,Tre' McKitty (LAC),10,17,72,7.2,12,0,0,0,0,0,0,12,12.2,1,0.8%,2022
87,Tre' McKitty (LAC),6,8,45,7.5,12,0,0,0,0,0,0,6,7.5,1.3,0.8%,2021
95,Trevon Wesco (CHI),2,3,47,23.5,32,2,0,1,2,0,0,16,5.9,0.4,0.0%,2019
95,Trevon Wesco (CHI),2,4,26,13,23,1,0,0,0,0,0,6,5.6,0.9,0.0%,2022
94,Trevon Wesco (CHI),3,5,35,11.7,19,0,0,0,0,0,0,8,5,0.6,0.0%,2021
113,Trevon Wesco (CHI),1,2,5,5,5,0,0,1,0,0,0,12,1,0.1,0.0%,2020
25,Trey Burton (FA),28,47,250,8.9,20,1,3,2,3,2,0,13,69.3,5.3,0.0%,2020
75,Trey Burton (FA),14,24,84,6,16,0,0,0,0,0,0,9,15.4,1.7,0.0%,2019
43,Trey McBride (ARI),26,36,224,8.6,29,2,1,0,0,0,0,11,41.4,3.8,4.5%,2022
72,Troy Fumagalli (FA),8,15,80,10,29,1,1,0,0,0,0,8,18,2.3,0.0%,2020
81,Troy Fumagalli (FA),6,9,38,6.3,9,0,1,0,0,0,0,11,12.8,1.2,0.0%,2019
17,Tyler Conklin (NYJ),61,87,593,9.7,40,7,3,0,0,0,0,17,107.8,6.3,33.2%,2021
16,Tyler Conklin (NYJ),56,83,539,9.6,30,7,3,2,3,0,0,16,100.2,6.3,33.2%,2022
53,Tyler Conklin (NYJ),19,26,194,10.2,30,3,1,0,0,0,0,16,34.9,2.2,33.2%,2020
89,Tyler Conklin (NYJ),8,10,58,7.3,20,1,0,0,0,0,0,16,9.8,0.6,33.2%,2019
93,Tyler Davis (GB),4,5,35,8.8,22,1,0,0,0,0,0,8,5.5,0.7,0.0%,2021
97,Tyler Davis (GB),4,7,26,6.5,23,1,0,0,0,0,0,10,4.6,0.5,0.0%,2022
130,Tyler Davis (GB),0,2,0,0,0,0,0,0,0,0,0,8,0,0,0.0%,2020
20,Tyler Eifert (FA),43,63,436,10.1,27,4,3,0,0,0,0,16,85.1,5.3,0.0%,2019
28,Tyler Eifert (FA),36,60,349,9.7,28,1,2,0,0,0,0,15,64.9,4.3,0.0%,2020
8,Tyler Higbee (LAR),69,89,734,10.6,33,13,3,0,0,0,0,15,125.9,8.4,74.0%,2019
14,Tyler Higbee (LAR),61,85,560,9.2,37,4,5,0,0,0,0,15,116.5,7.8,74.0%,2021
9,Tyler Higbee (LAR),68,101,587,8.6,26,4,3,0,0,0,0,15,110.7,7.4,74.0%,2022
18,Tyler Higbee (LAR),44,60,521,11.8,44,14,5,1,1,0,0,15,106.2,7.1,74.0%,2020
51,Tyler Kroft (SF),12,16,119,9.9,38,2,3,0,0,0,0,10,35.9,3.6,0.0%,2020
55,Tyler Kroft (SF),16,25,173,10.8,26,3,1,0,0,0,0,9,31.3,3.5,0.0%,2021
74,Tyler Kroft (SF),6,14,71,11.8,20,1,1,0,0,0,0,12,16.1,1.3,0.0%,2019
90,Tyler Kroft (SF),4,5,57,14.3,28,1,0,0,0,0,0,6,7.7,1.3,0.0%,2022
92,Tyler Mabry (SEA),1,1,7,7,7,0,1,0,0,0,0,1,7.2,7.2,0.0%,2022
163,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
148,Tyler Ott (SEA),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2020
83,Tyree Jackson (PHI),3,7,22,7.3,13,0,1,0,0,0,0,3,9.7,3.2,0.0%,2021
145,Tyree Jackson (PHI),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2022
115,Tyrone Swoopes (FA),1,1,5,5,5,0,0,0,0,0,0,6,1,0.2,0.0%,2019
32,Vance McDonald (FA),38,55,273,7.2,22,2,3,1,2,0,0,14,64.5,4.6,0.0%,2019
74,Vance McDonald (FA),15,20,99,6.6,15,0,0,0,0,0,0,14,17.4,1.2,0.0%,2020
62,Vernon Davis (FA),10,19,123,12.3,48,3,1,0,0,0,0,4,23.3,5.8,1.6%,2019
70,Virgil Green (FA),9,13,78,8.7,15,0,1,0,0,0,0,15,18.3,1.2,0.0%,2019
79,Virgil Green (FA),3,6,50,16.7,26,1,1,0,0,0,0,6,12.5,2.1,0.0%,2020
26,Will Dissly (SEA),34,38,349,10.3,38,2,3,0,0,0,0,15,69.9,4.7,3.2%,2022
33,Will Dissly (SEA),23,27,262,11.4,38,4,4,1,7,0,0,6,62.4,10.4,3.2%,2019
42,Will Dissly (SEA),24,29,251,10.5,28,3,2,0,0,0,0,16,49.1,3.1,3.2%,2020
51,Will Dissly (SEA),21,26,231,11,39,6,1,0,0,0,0,13,39.6,3,3.2%,2021
118,Xavier Grimble (FA),1,3,3,3,3,0,0,0,0,0,0,3,0.8,0.3,0.0%,2019
5,Zach Ertz (ARI),88,135,916,10.4,30,13,6,0,0,0,1,15,171.6,11.4,30.9%,2019
6,Zach Ertz (ARI),74,112,763,10.3,47,9,5,1,4,0,0,17,143.7,8.5,30.9%,2021
18,Zach Ertz (ARI),47,69,406,8.6,32,3,4,0,0,0,0,10,92.1,9.2,30.9%,2022
32,Zach Ertz (ARI),36,72,335,9.3,42,7,1,0,0,0,0,11,59.5,5.4,30.9%,2020
64,Zach Gentry (PIT),19,25,167,8.8,25,2,0,0,0,0,0,10,26.2,2.6,0.1%,2021
66,Zach Gentry (PIT),18,22,109,6.1,32,2,0,0,0,0,0,13,19.9,1.5,0.1%,2022
117,Zach Gentry (PIT),1,1,4,4,4,0,0,0,0,0,0,4,0.9,0.2,0.1%,2019
122,Zach Gentry (PIT),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.1%,2020
140,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2019
144,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0%,2020
183,Zach Wood (NO),0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0%,2022
