Round,Rank,Pos,Player,PosRank,Role,Score2022,Score2021,Score2020,Score2019,Score,ValueFactor,AdjValue
NA,266,RB,Khalil Herbert (CHI),RB57,Depth,6.717,1.218,0,0,5.1,5,25.501
NA,267,TE,Daniel Bellinger (NYG),TE28,Depth,5.077,0,0,0,5.077,5,25.383
NA,268,WR,Wan'Dale Robinson (NYG),WR81,Depth,5.076,0,0,0,5.076,5,25.379
NA,269,K,Chase McLaughlin (IND),K32,Depth,6.987,3.107,1.878,7.972,5.556,4.5,25.001
NA,270,K,Joey Slye (WAS),K33,Depth,4.266,7.41,7.611,6.793,5.513,4.5,24.806
NA,271,RB,Samaje Perine (CIN),RB58,Depth,6.877,2.092,-0.13,0,4.88,5,24.401
NA,272,DST,Los Angeles Chargers (LAC),DST27,Depth,5.835,2.858,3.698,3.949,4.783,5,23.915
NA,273,K,Rodrigo Blankenship (FA),K34,Depth,3.393,8.082,9.742,0,5.295,4.5,23.828
NA,274,WR,Romeo Doubs (GB),WR82,Depth,4.719,0,0,0,4.719,5,23.594
NA,275,DST,Houston Texans (HOU),DST28,Depth,5.903,3.543,0.361,4.488,4.688,5,23.44
NA,276,K,Austin Seibert (FA),K35,Depth,5.627,5.137,2.257,6.432,5.208,4.5,23.434
NA,277,RB,Ronald Jones II (KC),RB59,Depth,0,1.387,14.344,10.096,4.686,5,23.431
NA,278,K,Cairo Santos (CHI),K36,Depth,4.759,5.29,8.421,3.03,5.172,4.5,23.273
NA,279,RB,Malik Davis (DAL),RB60,Depth,4.601,0,0,0,4.601,5,23.005
NA,280,TE,Foster Moreau (LV),TE29,Depth,5.27,2.897,0,0,4.572,5,22.861
NA,281,WR,Josh Reynolds (DET),WR83,Depth,5.37,3.727,4.38,-0.74,4.555,5,22.774
NA,282,RB,Boston Scott (PHI),RB61,Depth,0,6.775,2.61,5.248,4.545,5,22.726
NA,283,RB,D'Ernest Johnson (CLE),RB62,Depth,0,5.505,0,0,4.514,5,22.572
NA,284,TE,Maxx Williams (ARI),TE30,Depth,0,5.463,0,0,4.479,5,22.397
NA,285,QB,Tyler Huntley (BAL),QB46,Depth,6.735,9.098,0,0,7.43,3,22.29
NA,286,RB,Chuba Hubbard (CAR),RB63,Depth,3.284,7.11,0,0,4.409,5,22.047
NA,287,RB,Dontrell Hilliard (TEN),RB64,Depth,3.255,7.1,0,0,4.385,5,21.927
NA,288,WR,Elijah Moore (NYJ),WR84,Depth,1.636,10.938,0,0,4.372,5,21.859
NA,289,TE,Austin Hooper (TEN),TE31,Depth,2.696,4.28,8.509,16.394,4.358,5,21.792
NA,290,RB,Brandon Bolden (LV),RB65,Depth,0,5.266,0,0,4.318,5,21.59
NA,291,TE,Dan Arnold (JAC),TE32,Depth,0,5.661,4.075,0,4.271,5,21.353
NA,292,WR,Chris Moore (HOU),WR85,Depth,4.255,0,0,0,4.255,5,21.275
NA,293,TE,Jelani Woods (IND),TE33,Depth,4.218,0,0,0,4.218,5,21.09
NA,294,TE,Will Dissly (SEA),TE34,Depth,3.61,0,0,11.055,4.183,5,20.913
NA,295,TE,James O'Shaughnessy (MIN),TE35,Depth,0,6.315,0.449,8.07,4.156,5,20.78
NA,296,TE,C.J. Uzomah (NYJ),TE36,Depth,0,5.982,0,0.371,4.138,5,20.69
NA,297,TE,Cade Otton (TB),TE37,Depth,4.082,0,0,0,4.082,5,20.408
NA,298,WR,Marquez Valdes-Scantling (KC),WR86,Depth,3.887,4.366,5.365,1.063,4.014,5,20.068
NA,299,WR,Parris Campbell (IND),WR87,Depth,5.58,0.757,0,1.237,3.999,5,19.996
NA,300,K,Randy Bullock (TEN),K37,Depth,2.331,7.326,7.899,6.128,4.326,4.5,19.469
NA,301,TE,Isaiah Likely (BAL),TE38,Depth,3.782,0,0,0,3.782,5,18.911
NA,302,WR,Trenton Irwin (CIN),WR88,Depth,3.769,0,0,0,3.769,5,18.845
NA,303,DST,Detroit Lions (DET),DST29,Depth,5.567,1.266,-0.624,3.254,3.757,5,18.784
NA,304,RB,Gus Edwards (BAL),RB66,Depth,3.516,0,5.728,2.463,3.74,5,18.701
NA,305,WR,Randall Cobb (GB),WR89,Depth,2.236,4.975,7.444,7.965,3.728,5,18.64
NA,306,TE,Albert Okwuegbunam (DEN),TE39,Depth,3.98,2.464,4.936,0,3.682,5,18.409
NA,307,RB,Mark Ingram II (NO),RB67,Depth,1.997,6.051,1.084,17.199,3.679,5,18.397
NA,308,TE,Trey McBride (ARI),TE40,Depth,3.63,0,0,0,3.63,5,18.152
NA,309,WR,Dante Pettis (CHI),WR90,Depth,0,4.311,0,0,3.535,5,17.677
NA,310,WR,Devin Duvernay (BAL),WR91,Depth,4.734,0.553,0,0,3.505,5,17.523
NA,311,QB,Drew Lock (SEA),QB47,Depth,0,3.855,13.225,11.126,5.827,3,17.481
NA,312,WR,Deonte Harty (NO),WR92,Depth,0,5.615,0.606,0,3.431,5,17.155
NA,313,WR,Quintez Cephus (DET),WR93,Depth,0,5.499,0.671,0,3.378,5,16.891
NA,314,DST,Atlanta Falcons (ATL),DST30,Depth,4.27,1.58,2.037,4.067,3.364,5,16.819
NA,315,WR,Greg Dortch (ARI),WR94,Depth,3.363,0,0,0,3.363,5,16.813
NA,316,WR,Laviska Shenault Jr. (CAR),WR95,Depth,1.613,5.115,9.464,0,3.361,5,16.805
NA,317,RB,Derrick Gore (NO),RB68,Depth,0,4.088,0,0,3.352,5,16.761
NA,318,TE,Jordan Akins (HOU),TE41,Depth,4.358,0.22,4.963,3.377,3.335,5,16.674
NA,319,WR,Byron Pringle (CHI),WR96,Depth,0,4.035,0,0,3.309,5,16.543
NA,320,WR,Kalif Raymond (DET),WR97,Depth,2.437,5.145,0,0,3.234,5,16.168
NA,321,RB,Tevin Coleman (SF),RB69,Depth,3.585,1.531,0,7.282,3.22,5,16.099
NA,322,WR,Alec Pierce (IND),WR98,Depth,3.178,0,0,0,3.178,5,15.888
NA,323,RB,Jaylen Warren (PIT),RB70,Depth,3.174,0,0,0,3.174,5,15.868
NA,324,RB,Giovani Bernard (TB),RB71,Depth,0,2.476,8.737,1.049,3.167,5,15.837
NA,325,WR,Isaiah McKenzie (BUF),WR99,Depth,3.422,0,0,-0.877,3.091,5,15.455
NA,326,WR,Kadarius Toney (KC),WR100,Depth,1.995,5.351,0,0,2.982,5,14.909
NA,327,RB,James Cook (BUF),RB72,Depth,2.928,0,0,0,2.928,5,14.64
NA,328,WR,Kendrick Bourne (NE),WR101,Depth,0.477,7.874,5.463,1.799,2.891,5,14.456
NA,329,TE,Chigoziem Okonkwo (TEN),TE42,Depth,2.872,0,0,0,2.872,5,14.361
NA,330,WR,Robbie Anderson (ARI),WR102,Depth,-0.495,5.449,14.143,7.73,2.866,5,14.33
NA,331,WR,Tre'Quan Smith (NO),WR103,Depth,1.472,5.645,4.04,0,2.84,5,14.2
NA,332,WR,Antoine Wesley (ARI),WR104,Depth,0,3.46,0,0,2.837,5,14.185
NA,333,TE,Adam Trautman (NO),TE43,Depth,0,3.376,0,0,2.768,5,13.841
NA,334,RB,Rex Burkhead (HOU),RB73,Depth,1.032,4.152,8.48,5.198,2.765,5,13.826
NA,335,QB,Colt McCoy (ARI),QB48,Depth,4.602,0,0,0,4.602,3,13.805
NA,336,RB,Nyheim Hines (BUF),RB74,Depth,0.759,3.418,11.744,5.339,2.752,5,13.758
NA,337,WR,Braxton Berrios (NYJ),WR105,Depth,0,3.897,1.963,0,2.743,5,13.713
NA,338,RB,Darrel Williams (ARI),RB75,Depth,-0.111,10.827,-0.861,2.28,2.668,5,13.34
NA,339,QB,Cooper Rush (DAL),QB49,Depth,4.444,0,0,0,4.444,3,13.332
NA,340,DST,Chicago Bears (CHI),DST31,Depth,1.082,4.858,4.803,6.115,2.65,5,13.249
NA,341,WR,Zach Pascal (PHI),WR106,Depth,0,2.066,5.02,5.348,2.636,5,13.18
NA,342,WR,Nelson Agholor (NE),WR107,Depth,0.993,3.186,9.508,5.732,2.63,5,13.148
NA,343,TE,Colby Parkinson (SEA),TE44,Depth,2.61,0,0,0,2.61,5,13.051
NA,344,RB,Eno Benjamin (NO),RB76,Depth,4.14,-1.102,0,0,2.598,5,12.991
NA,345,TE,Kylen Granson (IND),TE45,Depth,2.583,0,0,0,2.583,5,12.915
NA,346,WR,Tyquan Thornton (NE),WR108,Depth,2.543,0,0,0,2.543,5,12.713
NA,347,WR,Jamison Crowder (BUF),WR109,Depth,-1.578,6.446,12.947,10.707,2.495,5,12.474
NA,348,RB,Kenneth Gainwell (PHI),RB77,Depth,1.209,5.307,0,0,2.415,5,12.073
NA,349,RB,Zack Moss (IND),RB78,Depth,0.218,6.306,5.667,0,2.394,5,11.968
NA,350,TE,Jonnu Smith (NE),TE46,Depth,1.802,1.203,7.948,3.897,2.372,5,11.859
NA,351,WR,Keelan Cole Sr. (LV),WR110,Depth,0,1.114,6.969,0,2.285,5,11.425
NA,352,RB,Ke'Shawn Vaughn (TB),RB79,Depth,0,2.728,0,0,2.237,5,11.185
NA,353,RB,Deon Jackson (IND),RB80,Depth,2.172,0,0,0,2.172,5,10.859
NA,354,QB,Mike Glennon (MIA),QB50,Depth,0,2.241,9.809,0,3.61,3,10.831
NA,355,RB,Alexander Mattison (MIN),RB81,Depth,0.464,5.47,3.303,2.075,2.08,5,10.399
NA,356,DST,Las Vegas Raiders (LV),DST32,Depth,2.355,2.139,-0.175,2.266,2.044,5,10.218
NA,357,K,Matt Ammendola (GB),K38,Depth,2.018,2.699,0,0,2.218,4.5,9.982
NA,358,WR,Noah Brown (DAL),WR111,Depth,3.537,-1.742,0,0,1.985,5,9.923
NA,359,RB,JaMycal Hasty (JAC),RB82,Depth,2.97,0.462,-0.234,0,1.973,5,9.863
NA,360,WR,Damiere Byrd (ATL),WR112,Depth,0,1.763,3.335,3.035,1.898,5,9.491
NA,361,WR,Jamal Agnew (JAC),WR113,Depth,0,2.313,0,0,1.897,5,9.483
NA,362,QB,Desmond Ridder (ATL),QB51,Depth,3.159,0,0,0,3.159,3,9.476
NA,363,TE,Cameron Brate (TB),TE47,Depth,1.373,2.804,0,3.399,1.883,5,9.417
NA,364,TE,Ryan Griffin (CHI),TE48,Depth,0,1.774,0,4.894,1.881,5,9.407
NA,365,WR,DeAndre Carter (LAC),WR114,Depth,2.328,0.793,0,0,1.877,5,9.385
NA,366,RB,Salvon Ahmed (MIA),RB83,Depth,0,-0.816,9.995,0,1.864,5,9.318
NA,367,WR,Marquise Goodwin (SEA),WR115,Depth,2.891,-0.717,0,0,1.83,5,9.148
NA,368,WR,Ben Skowronek (LAR),WR116,Depth,1.819,0,0,0,1.819,5,9.096
NA,369,WR,Demarcus Robinson (BAL),WR117,Depth,2.263,0.023,3.282,1.616,1.773,5,8.863
NA,370,TE,Kyle Rudolph (TB),TE49,Depth,0,1.236,3.065,4.909,1.765,5,8.825
NA,371,WR,Sammy Watkins (BAL),WR118,Depth,0.112,3.079,5.744,5.981,1.71,5,8.552
NA,372,TE,Harrison Bryant (CLE),TE50,Depth,1.916,0,0.418,0,1.702,5,8.512
NA,373,RB,Craig Reynolds (DET),RB84,Depth,0.622,4.24,0,0,1.686,5,8.431
NA,374,WR,A.J. Green (ARI),WR119,Depth,-1.125,7.396,4.012,0,1.658,5,8.288
NA,375,RB,Sony Michel (FA),RB85,Depth,-2.073,7.391,6.015,8.871,1.649,5,8.244
NA,376,TE,Mo Alie-Cox (IND),TE51,Depth,0,1.631,2.71,0,1.59,5,7.951
NA,377,WR,Rashard Higgins (CAR),WR120,Depth,0,0.243,6.164,0,1.586,5,7.93
NA,378,WR,Jalen Guyton (LAC),WR121,Depth,0,1.988,1.794,0,1.585,5,7.923
NA,379,RB,Phillip Lindsay (FA),RB86,Depth,1.485,-1.293,3.626,12.644,1.563,5,7.814
NA,380,RB,Ameer Abdullah (LV),RB87,Depth,0,1.819,0,0,1.492,5,7.459
NA,381,K,Taylor Bertolet (LAC),K39,Depth,1.651,0,0,0,1.651,4.5,7.428
NA,382,QB,PJ Walker (CAR),QB52,Depth,2.447,0,0,0,2.447,3,7.34
NA,383,WR,Nick Westbrook-Ikhine (TEN),WR122,Depth,0.623,3.434,0,0,1.45,5,7.25
NA,384,RB,David Johnson (NO),RB88,Depth,-3.048,4.289,16.454,9.353,1.356,5,6.782
NA,385,RB,Ty'Son Williams (ARI),RB89,Depth,0,1.638,0,0,1.343,5,6.716
NA,386,RB,Joshua Kelley (LAC),RB90,Depth,2.79,-2.773,2.905,0,1.339,5,6.693
NA,387,RB,Chris Evans (CIN),RB91,Depth,0,1.622,0,0,1.33,5,6.652
NA,388,RB,Royce Freeman (HOU),RB92,Depth,2.043,-1.794,0,8.276,1.323,5,6.614
NA,389,WR,Marquez Callaway (NO),WR123,Depth,-0.533,5.756,0,0,1.317,5,6.585
NA,390,TE,Anthony Firkser (ATL),TE52,Depth,0,1.391,2.112,0,1.309,5,6.546
NA,391,WR,Jalen Reagor (MIN),WR124,Depth,0,0.045,5.461,0,1.306,5,6.528
NA,392,WR,Chris Conley (TEN),WR125,Depth,0,-0.008,2.726,7.085,1.281,5,6.405
NA,393,RB,Ty Johnson (NYJ),RB93,Depth,-0.188,5.159,0.991,-0.231,1.265,5,6.323
NA,394,TE,Brevin Jordan (HOU),TE53,Depth,-0.423,5.244,0,0,1.244,5,6.219
NA,395,WR,Anthony Miller (PIT),WR126,Depth,0,0.172,3.112,4.994,1.238,5,6.19
NA,396,TE,Durham Smythe (MIA),TE54,Depth,0,1.491,0,0,1.223,5,6.114
NA,397,WR,Jauan Jennings (SF),WR127,Depth,0.846,2.014,0,0,1.189,5,5.947
NA,398,WR,Olamide Zaccheaus (ATL),WR128,Depth,1.092,1.611,0.552,0,1.172,5,5.858
NA,399,RB,Jeremy McNichols (PIT),RB94,Depth,0,2.802,-2.062,0,1.158,5,5.792
NA,400,RB,Jermar Jefferson (DET),RB95,Depth,0,1.402,0,0,1.149,5,5.746
NA,401,TE,Tyler Kroft (SF),TE55,Depth,0,1.246,0,0,1.021,5,5.107
NA,402,RB,Trey Sermon (PHI),RB96,Depth,0,1.172,0,0,0.961,5,4.807
NA,403,WR,Terrace Marshall Jr. (CAR),WR129,Depth,2.298,-2.322,0,0,0.94,5,4.698
NA,404,WR,Quez Watkins (PHI),WR130,Depth,0.174,2.769,0,0,0.937,5,4.687
NA,405,WR,Preston Williams (CAR),WR131,Depth,0,-2.319,5.728,9.214,0.93,5,4.651
NA,406,RB,Kyle Juszczyk (SF),RB97,Depth,0,1.113,0,0,0.913,5,4.565
NA,407,TE,Tanner Hudson (CIN),TE56,Depth,0.785,0,0,0,0.785,5,3.924
NA,408,WR,Trent Sherfield (MIA),WR132,Depth,0.602,0,0,0,0.602,5,3.012
NA,409,RB,Jordan Wilkins (FA),RB98,Depth,0.778,0,0.039,-0.657,0.584,5,2.92
NA,410,RB,Justin Jackson (DET),RB99,Depth,-0.847,2.287,4.6,0.73,0.56,5,2.799
NA,411,TE,Geoff Swaim (TEN),TE57,Depth,0,0.876,0,-0.311,0.556,5,2.781
NA,412,WR,Freddie Swain (DEN),WR133,Depth,0,0.636,0,0,0.521,5,2.607
NA,413,WR,Albert Wilson (LV),WR134,Depth,0,0.154,0,2.983,0.513,5,2.565
NA,414,WR,Breshad Perriman (TB),WR135,Depth,-1.57,2.561,4.599,6.634,0.49,5,2.45
NA,415,WR,James Proche II (BAL),WR136,Depth,0,0.568,0,0,0.466,5,2.33
NA,416,K,Tristan Vizcaino (NE),K40,Depth,-0.187,2.075,0,0,0.479,4.5,2.154
NA,417,RB,Malcolm Brown (LAR),RB100,Depth,0,-0.705,3.593,0.303,0.406,5,2.032
NA,418,RB,Marlon Mack (DEN),RB101,Depth,0,-2.208,0,13.508,0.338,5,1.689
NA,419,WR,KJ Hamler (DEN),WR137,Depth,0,-0.755,3.276,0,0.325,5,1.627
NA,420,WR,Kendall Hinton (DEN),WR138,Depth,0.311,0,0,0,0.311,5,1.555
NA,421,WR,Dez Fitzpatrick (TEN),WR139,Depth,0,0.291,0,0,0.239,5,1.193
NA,422,RB,Austin Walter (LV),RB102,Depth,0,0.279,0,0,0.229,5,1.146
NA,423,WR,Tutu Atwell (LAR),WR140,Depth,0.138,0,0,0,0.138,5,0.689
NA,424,WR,Laquon Treadwell (SEA),WR141,Depth,-1.198,3.28,0,0,0.119,5,0.595
NA,425,K,Michael Palardy (NE),K41,Depth,0,0,0,0,0,4.5,0
NA,426,K,Quinn Nordin (NE),K42,Depth,0,0,0,0,0,4.5,0
NA,427,TE,Zach Gentry (PIT),TE58,Depth,0,-0.017,0,0,-0.014,5,-0.068
NA,428,RB,Matt Breida (NYG),RB103,Depth,-1.377,2.404,-0.713,5.574,-0.018,5,-0.09
NA,429,WR,Tyler Johnson (TB),WR142,Depth,0,-0.053,0,0,-0.044,5,-0.218
NA,430,WR,Samori Toure (GB),WR143,Depth,-0.052,0,0,0,-0.052,5,-0.259
NA,431,RB,DeeJay Dallas (SEA),RB104,Depth,-0.228,0,0.906,0,-0.066,5,-0.331
NA,432,WR,Shi Smith (CAR),WR144,Depth,-0.122,0,0,0,-0.122,5,-0.61
NA,433,RB,J.J. Taylor (NE),RB105,Depth,0,-0.275,0,0,-0.226,5,-1.128
NA,434,RB,Jaret Patterson (WAS),RB106,Depth,0,-0.3,0,0,-0.246,5,-1.23
NA,435,WR,Ray-Ray McCloud III (SF),WR145,Depth,0,-0.368,0,0,-0.301,5,-1.507
NA,436,WR,Marcus Johnson (NYG),WR146,Depth,0,-0.795,-1.248,2.329,-0.425,5,-2.124
NA,437,WR,Brandon Johnson (DEN),WR147,Depth,-0.469,0,0,0,-0.469,5,-2.344
NA,438,RB,Caleb Huntley (ATL),RB107,Depth,-0.518,0,0,0,-0.518,5,-2.589
NA,439,TE,Pharaoh Brown (CLE),TE59,Depth,0,-0.634,0,0,-0.52,5,-2.598
NA,440,WR,Equanimeous St. Brown (CHI),WR148,Depth,-0.611,0,0,0,-0.611,5,-3.057
NA,441,RB,Darrynton Evans (CHI),RB108,Depth,-0.678,0,0,0,-0.678,5,-3.39
NA,442,RB,Qadree Ollison (DAL),RB109,Depth,0,-0.849,0,0,-0.696,5,-3.482
NA,443,RB,Kyren Williams (LAR),RB110,Depth,-0.7,0,0,0,-0.7,5,-3.499
NA,444,RB,Patrick Taylor Jr. (GB),RB111,Depth,0,-0.902,0,0,-0.74,5,-3.698
NA,445,RB,Jonathan Williams (WAS),RB112,Depth,-1.222,-0.065,0,0.883,-0.783,5,-3.917
NA,446,WR,Scotty Miller (TB),WR149,Depth,-1.363,0,2.445,-0.712,-0.812,5,-4.059
NA,447,RB,Tony Jones Jr. (SEA),RB113,Depth,-0.175,-2.513,0,0,-0.863,5,-4.314
NA,448,RB,Mike Boone (DEN),RB114,Depth,-0.867,0,0,0,-0.867,5,-4.335
NA,449,WR,Phillip Dorsett II (HOU),WR150,Depth,-1.531,-1.007,0,3.261,-1.12,5,-5.598
NA,450,WR,Dee Eskridge (SEA),WR151,Depth,0,-1.485,0,0,-1.218,5,-6.088
NA,451,WR,Denzel Mims (NYJ),WR152,Depth,-2.125,0,3.321,0,-1.346,5,-6.732
NA,452,RB,Dare Ogunbowale (HOU),RB115,Depth,-1.796,-0.346,-2.497,1.069,-1.36,5,-6.802
NA,453,WR,Kyle Philips (TEN),WR153,Depth,-1.487,0,0,0,-1.487,5,-7.436
NA,454,WR,Steven Sims Jr. (PIT),WR154,Depth,-2.216,0,0.223,3.033,-1.541,5,-7.704
NA,455,WR,Trinity Benson (DET),WR155,Depth,0,-1.932,0,0,-1.585,5,-7.923
NA,456,WR,Collin Johnson (NYG),WR156,Depth,0,-2.209,0,0,-1.811,5,-9.056
NA,457,RB,Larry Rountree III (LAC),RB116,Depth,-1.879,0,0,0,-1.879,5,-9.394
NA,458,WR,Dyami Brown (WAS),WR157,Depth,0,-2.529,0,0,-2.074,5,-10.369
NA,459,WR,Juwann Winfree (GB),WR158,Depth,0,-2.54,0,0,-2.083,5,-10.414
NA,460,WR,Racey McMath (TEN),WR159,Depth,-2.098,0,0,0,-2.098,5,-10.491
NA,461,WR,Michael Bandy (LAC),WR160,Depth,-2.491,0,0,0,-2.491,5,-12.454
NA,462,RB,Tyrion Davis-Price (SF),RB117,Depth,-2.997,0,0,0,-2.997,5,-14.984
